SID:010,T,SEA7,RW16L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1650,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,T,SEA7,RW16R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1580,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,T,SEA7,RW34C, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3450,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,T,SEA7,RW34L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3500,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,T,SEA7,RW34R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3450,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW16C, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW16C,NEVJO,K1,P,C,E   , ,   ,CF, ,SEA,K1,D, ,      ,1610,0110,1610,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW16C, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW16C,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW16L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW16L,NEVJO,K1,P,C,E   , ,   ,CF, ,SEA,K1,D, ,      ,1610,0110,1610,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW16L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW16L,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW16R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1620,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW16R,NEVJO,K1,P,C,E   , ,   ,CF, ,SEA,K1,D, ,      ,1610,0110,1610,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW16R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW16R,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW34C, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3440,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW34C,NEZUG,K1,P,C,EY  , ,   ,CF, ,SEA,K1,D, ,      ,3410,0080,3410,0030,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW34C, , , , ,    ,R,   ,VR,Y,PAE,K1,D, ,      ,1390,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW34C, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SUMMA1,RW34C,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW34L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3470,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW34L,NEZUG,K1,P,C,EY  , ,   ,CF, ,SEA,K1,D, ,      ,3410,0080,3410,0030,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW34L, , , , ,    ,R,   ,VR,Y,PAE,K1,D, ,      ,1390,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW34L, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SUMMA1,RW34L,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SUMMA1,RW34R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3430,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SUMMA1,RW34R,NEZUG,K1,P,C,EY  , ,   ,CF, ,SEA,K1,D, ,      ,3410,0080,3410,0030,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SUMMA1,RW34R, , , , ,    ,R,   ,VR,Y,PAE,K1,D, ,      ,1390,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SUMMA1,RW34R, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SUMMA1,RW34R,SUMMA,K1,E,A,EE  , ,   ,CF, ,SEA,K1,D, ,      ,1458,0508,1458,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SUMMA1,BKE,SUMMA,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SUMMA1,BKE,BKE,K1,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SUMMA1,LKV,SUMMA,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SUMMA1,LKV,LKV,K1,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,CHINS3,IMB,IMB,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,CHINS3,IMB,SUNED,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,CHINS3,IMB,YKM,K1,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,CHINS3,IMB,CHINS,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,CHINS3,PDT,PDT,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,CHINS3,PDT,BRUKK,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,CHINS3,PDT,SUNED,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,CHINS3,PDT,YKM,K1,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,CHINS3,PDT,CHINS,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,CHINS3,SUNED,SUNED,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,CHINS3,SUNED,YKM,K1,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,CHINS3,SUNED,CHINS,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,CHINS3, ,CHINS,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,CHINS3, ,RADDY,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,CHINS3, ,HUMPP,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,CHINS3, ,AUBRN,K1,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,CHINS3,RW16B,AUBRN,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,CHINS3,RW16B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,CHINS3,RW34B,AUBRN,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,CHINS3,RW34B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,EPH8,ODESS,ODESS,K1,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,EPH8,ODESS,EPH,K1,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EPH8, ,EPH,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,EPH8, ,SKYKO,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EPH8, ,HUVUS,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EPH8, ,HETHR,K1,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,EPH8,RW16B,HETHR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,EPH8,RW16B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,EPH8,RW34B,HETHR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,EPH8,RW34B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,GLASR1,GEG,GEG,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,GLASR1,GEG,TEMPL,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,GLASR1,GEG,WITRO,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,GLASR1,GEG,ODAHL,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,GLASR1,GEG,GLASR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,GLASR1,LOSTT,LOSTT,K1,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,GLASR1,LOSTT,KRUZR,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,GLASR1,LOSTT,GLASR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,GLASR1,MLP,MLP,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,GLASR1,MLP,GEG,K1,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,GLASR1,MLP,TEMPL,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,GLASR1,MLP,WITRO,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,GLASR1,MLP,ODAHL,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,GLASR1,MLP,GLASR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,GLASR1,TEMPL,TEMPL,K1,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,GLASR1,TEMPL,WITRO,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,GLASR1,TEMPL,ODAHL,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,GLASR1,TEMPL,GLASR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,GLASR1,YXC,YXC,CY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,GLASR1,YXC,ONSET,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,GLASR1,YXC,LOSTT,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,GLASR1,YXC,KRUZR,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,GLASR1,YXC,GLASR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GLASR1, ,GLASR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,GLASR1, ,JAKSN,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GLASR1, ,WOODI,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GLASR1, ,HETHR,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GLASR1,RW16B,HETHR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,GLASR1,RW16B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GLASR1,RW34B,HETHR,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,GLASR1,RW34B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,HAWKZ7,BTG,BTG,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HAWKZ7,BTG,PTERA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HAWKZ7,BTG,KRIEG,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,HAWKZ7,BTG,HAWKZ,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
STAR:010,4,HAWKZ7,KRIEG,KRIEG,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HAWKZ7,KRIEG,HAWKZ,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
STAR:010,4,HAWKZ7,LATAY,LATAY,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HAWKZ7,LATAY,AAYRR,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HAWKZ7,LATAY,HAWKZ,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
STAR:010,4,HAWKZ7,LKV,LKV,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HAWKZ7,LKV,BLYTZ,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HAWKZ7,LKV,ESLEY,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,HAWKZ7,LKV,BTG,K1,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,HAWKZ7,LKV,PTERA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,HAWKZ7,LKV,KRIEG,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,HAWKZ7,LKV,HAWKZ,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
STAR:010,4,HAWKZ7,LMT,LMT,K1,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,HAWKZ7,LMT,KNGDM,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HAWKZ7,LMT,WRUSL,K1,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,HAWKZ7,LMT,BTG,K1,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,HAWKZ7,LMT,PTERA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,HAWKZ7,LMT,KRIEG,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,HAWKZ7,LMT,HAWKZ,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
STAR:010,5,HAWKZ7, ,HAWKZ,K1,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,HAWKZ7, ,LIINE,K1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,HAWKZ7,RW16B,LIINE,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,HAWKZ7,RW16B,PIKEZ,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,15000,12000,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,HAWKZ7,RW16B,COFAY,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,HAWKZ7,RW16B,BREVE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,11000,10000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,HAWKZ7,RW16B,NETTZ,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:060,6,HAWKZ7,RW16B,KWEST,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,HAWKZ7,RW16B,VASHN,K1,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:080,6,HAWKZ7,RW16B,VASHN,K1,P,C,EE  , ,   ,FM, ,SKA,K1,D, ,      ,2540,1948,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,HAWKZ7,RW34B,LIINE,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,HAWKZ7,RW34B,FOOTT,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,12000,10000,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,HAWKZ7,RW34B,GOALZ,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,HAWKZ7,RW34B,SONDR,K1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,230,    ,   , , , , , , , , ;
STAR:010,1,JAWBN6,TOU,TOU,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,JAWBN6,TOU,JAWBN,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,JAWBN6,YVR,YVR,CY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,JAWBN6,YVR,JAWBN,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,JAWBN6,YYJ,YYJ,CY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,JAWBN6,YYJ,ORCUS,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,JAWBN6,YYJ,JAWBN,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,JAWBN6, ,JAWBN,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,JAWBN6, ,DIGGN,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,JAWBN6, ,ALKIA,K1,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,JAWBN6,RW16B,ALKIA,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,JAWBN6,RW16B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,JAWBN6,RW34B,ALKIA,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,JAWBN6,RW34B,KSEA,K1,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,MARNR7,BUHNR,BUHNR,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,MARNR7,BUHNR,MARNR,K1,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,270,    ,   , , , , , , , , ;
